RAh,RAm,RAs,eRA,DE-,DEd,DEm,DEs,eDE,S1.266,e_S1.266,Group,PixX,PixY
4,10,5.742,0.108,-,79,46,52.47,0.29,54.1,4.0,,2587.2,2787.0
4,10,5.775,0.164,-,79,59,37.19,0.43,22.4,2.2,,2578.3,2175.3
4,10,5.911,0.231,-,79,40,49.7,0.62,10.1,1.3,,2591.0,3077.2
4,10,5.916,0.228,-,80,13,35.59,0.58,11.6,1.4,,2568.4,1504.7
4,10,5.939,0.14,-,79,51,7.18,0.37,30.7,2.8,,2583.8,2583.3
4,10,5.955,0.25,-,80,25,37.79,0.62,10.1,1.4,,2560.0,927.0
4,10,5.985,0.119,-,79,48,27.0,0.31,44.2,3.5,,2585.6,2711.4
4,10,6.002,0.167,-,79,38,50.94,0.46,19.9,2.1,,2592.1,3172.2
4,10,6.013,0.2,-,80,10,18.94,0.51,15.3,1.7,,2570.4,1662.0
4,10,6.036,0.222,-,79,55,45.35,0.58,11.6,1.4,,2580.4,2360.8
4,10,6.188,0.108,-,79,27,59.94,0.3,50.6,3.9,,2599.2,3693.0
